name,price,speed,modules,price_per_gb,color,first_word_latency,cas_latency
Kingston XMP 10th Anniversary 8 GB,,"3,1600","2,4",,Gray / Silver,11.25,9
Kingston XMP 10th Anniversary 16 GB,,"3,1600","2,8",,Gray / Silver,11.25,9
Kingston HyperX 10th Anniversary 8 GB,,"3,1600","1,8",,Gray / Silver,11.25,9
GeIL EVO VELOCE 16 GB,,"3,1866","2,8",,Red / Silver,10.718,10
Mushkin Redline 32 GB,,"3,1866","4,8",,Red,9.646,9
Corsair Dominator Platinum 16 GB,,"3,2800","4,4",,Black / Silver,8.571,12
GeIL EVO VELOCE 32 GB,,"3,2133","4,8",,Red / Silver,10.314,11
Kingston XMP 10th Anniversary 16 GB,,"3,1600","4,4",,Gray / Silver,11.25,9
GeIL GS34GB1333C9SC 4 GB,,"3,1333","1,4",,Green,13.503,9
Crucial CT2KIT51264BC160BDUP 8 GB,,"3,1600","2,4",,,13.75,11
AMD Entertainment Edition 16 GB,,"3,1600","2,8",,,13.75,11
Kingston KHX16LS9P1K2/16 16 GB,,"3,1600","2,8",,Gray / Silver,11.25,9
Kingston HyperX 8 GB,,"3,1600","2,4",,Green / Silver,11.25,9
Kingston 1500 4 GB,,"3,1600","1,4",,Gray / Silver,11.25,9
Kingston HyperX Beast 64 GB,,"3,2133","8,8",,Black,10.314,11
Kingston HyperX 8 GB,,"3,2133","2,4",,Gray / Silver,11.252,12
Mushkin Blackline 32 GB,,"3,1600","4,8",,Black,11.25,9
Mushkin Blackline 16 GB,,"3,1600","2,8",,Black,11.25,9
Mushkin Redline 32 GB,,"3,1866","4,8",,Red,9.646,9
G.Skill Ripjaws X 16 GB,,"3,2133","4,4",,Black / Blue,9.376,10
G.Skill Sniper 16 GB,,"3,2133","4,4",,Black / Red,9.376,10
G.Skill Ares 16 GB,,"3,2133","4,4",,Black / Blue,9.376,10
G.Skill Sniper 8 GB,,"3,2133","2,4",,Black / Red,9.376,10
G.Skill Ares 8 GB,,"3,2133","2,4",,,9.376,10
G.Skill Ares 32 GB,,"3,2133","4,8",,Black / Blue,9.376,10
GeIL EVO VELOCE 4 GB,,"3,1333","1,4",,Red / Silver,13.503,9
GeIL EVO VELOCE 16 GB,,"3,2400","2,8",,Red / Silver,9.167,11
G.Skill Ripjaws X 16 GB,,"3,2400","4,4",,Black / Blue,9.167,11
G.Skill Ares 16 GB,,"3,2400","4,4",,Black / Blue,9.167,11
Mushkin Stealth 16 GB,,"3,1600","4,4",,Black / Gold,11.25,9
Mushkin Stealth 16 GB,,"3,1600","4,4",,Black / Gold,11.25,9
Kingston HyperX Beast 64 GB,,"3,1866","8,8",,Black,10.718,10
Kingston HyperX Beast 16 GB,,"3,1866","2,8",,Black,10.718,10
GeIL EVO VELOCE 8 GB,,"3,1333","2,4",,Red / Silver,13.503,9
Mushkin Blackline 16 GB,,"3,1600","2,8",,Green,11.25,9
Mushkin Stealth 8 GB,,"3,1600","2,4",,Black / Gold,10,8
Mushkin Stealth 8 GB,,"3,1600","2,4",,Black / Gold,11.25,9
Mushkin Stealth 8 GB,,"3,1600","2,4",,Black / Gold,11.25,9
Mushkin Stealth 32 GB,,"3,1600","4,8",,Black / Gold,11.25,9
Mushkin Stealth 16 GB,,"3,1600","4,4",,Black / Gold,10,8
PNY MN8192SD3-1600-X9 8 GB,,"3,1600","1,8",,Green,11.25,9
Mushkin Stealth 12 GB,,"3,1600","3,4",,Black / Gold,10,8
Patriot Viper 3 4 GB,,"3,1600","1,4",,Black / Blue,11.25,9
Mushkin Stealth 16 GB,,"3,1600","2,8",,Black / Gold,11.25,9
Mushkin Stealth 12 GB,,"3,1600","3,4",,Black / Gold,11.25,9
Mushkin Stealth 12 GB,,"3,1600","3,4",,Black / Gold,11.25,9
Avexir MPower 16 GB,,"3,2133","4,4",,Black / Yellow,8.439,9
Avexir Core 8 GB,,"3,2133","2,4",,Black / Silver,8.439,9
Avexir Core 8 GB,,"3,1866","2,4",,Black / Silver,9.646,9
Corsair Vengeance Pro 16 GB,,"3,1866","2,8",,Black / Blue,9.646,9
Corsair Vengeance Pro 32 GB,,"3,1600","4,8",,Black / Silver,11.25,9
Corsair Vengeance Pro 32 GB,,"3,1866","4,8",,Black / Silver,9.646,9
Corsair Vengeance Pro 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9
Corsair Vengeance Pro 8 GB,,"3,1600","2,4",,Black / Blue,11.25,9
Corsair Vengeance Pro 8 GB,,"3,1866","2,4",,Black / Blue,9.646,9
Corsair Vengeance Pro 8 GB,,"3,1866","2,4",,Black / Red,9.646,9
Corsair Vengeance Pro 8 GB,,"3,2133","2,4",,Black / Red,10.314,11
Corsair Vengeance Pro 8 GB,,"3,2133","2,4",,Black / Red,8.439,9
G.Skill Trident X 32 GB,,"3,2666","4,8",,Black / Red,8.252,11
Kingston M1G64KL110 8 GB,,"3,1600","1,8",,Green,13.75,11
Kingston M51264KL110S 4 GB,,"3,1600","1,4",,Green,13.75,11
Mushkin Redline 32 GB,,"3,2133","4,8",,,8.439,9
Mushkin Redline 32 GB,,"3,2133","4,8",,,8.439,9
Mushkin Redline 16 GB,,"3,2133","2,8",,,8.439,9
Mushkin Redline 16 GB,,"3,2133","2,8",,,8.439,9
PNY MN16384KD3-1600-X9 16 GB,,"3,1600","2,8",,,11.25,9
Patriot Signature Line 2 GB,,"3,1333","1,2",,Green,13.503,9
ADATA XPG™ Gaming v2.0 8 GB,,"3,2400","2,4",,,9.167,11
Corsair Vengeance Pro 8 GB,,"3,2133","2,4",,Black / Silver,8.439,9
G.Skill Trident X 8 GB,,"3,2800","2,4",,,8.571,12
Crucial Ballistix Sport XT 8 GB,,"3,1600","2,4",,,11.25,9
Crucial Ballistix Sport XT 4 GB,,"3,1600","1,4",,Black / Silver,11.25,9
Crucial Ballistix Sport XT 16 GB,,"3,1600","4,4",,,11.25,9
Crucial Ballistix Sport XT 32 GB,,"3,1600","4,8",,Blue / Silver,11.25,9
Crucial Ballistix Sport XT 32 GB,,"3,1866","4,8",,,10.718,10
Avexir Core 16 GB,,"3,1600","4,4",,Black / Yellow,11.25,9
GeIL EVO VELOCE 8 GB,,"3,2133","2,4",,Red / Silver,9.376,10
Mushkin Redline 32 GB,,"3,2400","4,8",,,8.333,10
Mushkin Redline 16 GB,,"3,2400","2,8",,,8.333,10
Avexir SODIMM 8 GB,,"3,1333","1,8",,Black / Green,13.503,9
Avexir Apple Memory 16 GB,,"3,1333","2,8",,Black / Green,13.503,9
Avexir Budget 8 GB,,"3,1333","1,8",,Black,13.503,9
Avexir Core 8 GB,,"3,1600","2,4",,Black / White,11.25,9
Avexir MPower 8 GB,,"3,1600","2,4",,Black / Yellow,11.25,9
Avexir Standard 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9
Avexir Core 16 GB,,"3,1600","4,4",,Black / Red,11.25,9
Avexir MPower 16 GB,,"3,1600","4,4",,Black / Yellow,11.25,9
G.Skill Trident X 16 GB,,"3,2666","2,8",,Black / Red,9.002,12
Avexir Core 16 GB,,"3,1600","4,4",,Black / White,11.25,9
Crucial Ballistix Sport XT 4 GB,,"3,1866","1,4",,Blue / Silver,10.718,10
Crucial Ballistix Sport XT 16 GB,,"3,1866","4,4",,,10.718,10
Mushkin Blackline 32 GB,,"3,2133","4,8",,Black,9.376,10
Mushkin Blackline 32 GB,,"3,2133","4,8",,Black,9.376,10
Mushkin Blackline 16 GB,,"3,2400","2,8",,Black,9.167,11
Mushkin Blackline 16 GB,,"3,2400","2,8",,Black,9.167,11
Mushkin Blackline 16 GB,,"3,2133","2,8",,,9.376,10
Mushkin Blackline 16 GB,,"3,2133","2,8",,Black,10.314,11
Mushkin Blackline 32 GB,,"3,2133","4,8",,,10.314,11
Mushkin Blackline 32 GB,,"3,2133","4,8",,Black,10.314,11
Mushkin Blackline 16 GB,,"3,2133","2,8",,Black,10.314,11
GeIL EVO Leggara 16 GB,,"3,1866","4,4",,Black / Green,9.646,9
Mushkin Redline 32 GB,,"3,2400","4,8",,,8.333,10
Mushkin Blackline 32 GB,,"3,2400","4,8",,Black,9.167,11
Mushkin Blackline 32 GB,,"3,2400","4,8",,,9.167,11
Corsair CMSO8GX3M1B1333C9 8 GB,,"3,1333","1,8",,,13.503,9
ADATA XPG V2 8 GB,,"3,1600","2,4",,Black / Yellow,11.25,9
ADATA XPG V2 8 GB,,"3,2400","2,4",,Black / Yellow,9.167,11
ADATA XPG V2 8 GB,,"3,2400","2,4",,Black / Silver,9.167,11
ADATA XPG V2 8 GB,,"3,2600","2,4",,Black / Silver,8.462,11
ADATA XPG V2 16 GB,,"3,2600","2,8",,Black / Yellow,8.462,11
ADATA XPG V2 8 GB,,"3,2800","2,4",,Black / Silver,7.857,11
GeIL GEV38GB1866C10DC 8 GB,,"3,1866","2,4",,Red / Silver,10.718,10
Kingston KTL-TP3CL/4G 4 GB,30,"3,1600","1,4",7.5,,13.75,11
AMD Performance Edition 16 GB,,"3,1866","2,8",,Black / Red,9.646,9
Kingston KTL-TP3CL/8G 8 GB,34.95,"3,1600","1,8",4.369,,13.75,11
Kingston KTT-S3CL/4G 4 GB,,"3,1600","1,4",,,13.75,11
Kingston KTT-S3CL/8G 8 GB,,"3,1600","1,8",,,13.75,11
AMD Entertainment Edition 16 GB,,"3,1600","2,8",,Black / Red,11.25,9
AMD AE34G1609U1 4 GB,,"3,1600","1,4",,,11.25,9
AMD AE38G1609U1K 8 GB,,"3,1600","2,4",,,11.25,9
AMD AP38G1869U1K 8 GB,,"3,1866","2,4",,Black / Red,9.646,9
Avexir Server 8 GB,,"3,1333","1,8",,Black / Green,13.503,9
Avexir Apple Memory 8 GB,,"3,1333","1,8",,Green,13.503,9
Avexir Platinum 8 GB,,"3,1333","2,4",,Black,13.503,9
Avexir Green 8 GB,,"3,1333","1,8",,Black / Green,13.503,9
Avexir Platinum 16 GB,,"3,1333","2,8",,Black,13.503,9
Avexir Green 8 GB,,"3,1600","2,4",,Green,11.25,9
Avexir Core 16 GB,,"3,1600","4,4",,Black / Orange,11.25,9
Avexir Standard 16 GB,,"3,1600","4,4",,Black / Silver,11.25,9
Avexir Core 16 GB,,"3,1600","2,8",,Black / Blue,12.5,10
Avexir Core 32 GB,,"3,1600","4,8",,Black / Blue,12.5,10
ADATA XPG V2 16 GB,,"3,1600","2,8",,Black / Silver,11.25,9
ADATA XPG V2 16 GB,,"3,2400","2,8",,Black / Yellow,9.167,11
ADATA XPG V2 16 GB,,"3,2400","2,8",,Black / Silver,9.167,11
ADATA XPG V2 8 GB,,"3,2600","2,4",,Black / Yellow,8.462,11
ADATA XPG V2 16 GB,,"3,2600","2,8",,Black / Silver,8.462,11
ADATA XPG V2 8 GB,,"3,2800","2,4",,Black / Yellow,7.857,11
GeIL EVO VELOCE 16 GB,,"3,2133","2,8",,Red / Silver,9.376,10
Kingston KTD-L3CL/4G 4 GB,33.75,"3,1600","1,4",8.438,Green,13.75,11
G.Skill Trident X 8 GB,,"3,2800","2,4",,,8.571,12
G.Skill Trident X 8 GB,,"3,3000","2,4",,,8,12
Mushkin Stealth 16 GB,,"3,2800","4,4",,,8.571,12
Mushkin Stealth 16 GB,,"3,2800","4,4",,,8.571,12
Mushkin Stealth 8 GB,,"3,2800","2,4",,,8.571,12
Mushkin Stealth 8 GB,,"3,2800","2,4",,,8.571,12
G.Skill Trident X 16 GB,,"3,2800","4,4",,,8.571,12
G.Skill Ripjaws X 16 GB,,"3,2133","4,4",,,8.439,9
Crucial Ballistix Sport 8 GB,59.9,"3,1600","2,4",7.487,,11.25,9
Crucial Ballistix Sport 16 GB,,"3,1600","2,8",,,11.25,9
Crucial Ballistix Sport 4 GB,31.45,"3,1600","1,4",7.862,Black / Silver,11.25,9
Crucial Ballistix Sport 8 GB,,"3,1600","1,8",,Black / Silver,11.25,9
G.Skill F3-1333C9D-8GSL 8 GB,,"3,1333","2,4",,,13.503,9
G.Skill F3-1333C9S-4GSL 4 GB,,"3,1333","1,4",,Green,13.503,9
G.Skill F3-1333C9S-8GSL 8 GB,,"3,1333","1,8",,,13.503,9
ADATA XPG Gaming 8 GB,,"3,1600","1,8",,Black / Silver,11.25,9
G.Skill F3-1333C9D-16GSL 16 GB,,"3,1333","2,8",,,13.503,9
Patriot Viper 3 16 GB,,"3,1600","2,8",,Black / Blue,12.5,10
Patriot Viper 3 16 GB,,"3,1600","2,8",,Black / Blue,11.25,9
TEAMGROUP Dark 16 GB,,"3,1600","2,8",,,11.25,9
TEAMGROUP Dark 8 GB,,"3,1600","2,4",,,11.25,9
TEAMGROUP Dark 8 GB,,"3,1866","2,4",,,9.646,9
TEAMGROUP Elite 4 GB,,"3,1066","2,2",,,13.133,7
TEAMGROUP TED38192M1333C9 8 GB,,"3,1333","1,8",,,13.503,9
TEAMGROUP Elite 8 GB,,"3,1333","2,4",,Red / Silver,13.503,9
TEAMGROUP TED38192M1600HC11DC 8 GB,,"3,1600","2,4",,Red / Silver,13.75,11
TEAMGROUP Elite 8 GB,,"3,1600","1,8",,,13.75,11
TEAMGROUP Vulcan 16 GB,,"3,1600","2,8",,,12.5,10
TEAMGROUP Vulcan 8 GB,,"3,1600","2,4",,,11.25,9
TEAMGROUP Vulcan 8 GB,,"3,2400","2,4",,,8.333,10
TEAMGROUP Vulcan 8 GB,,"3,1600","2,4",,,11.25,9
TEAMGROUP TLD316G1600HC10ADC01 16 GB,,"3,1600","2,8",,Black / Red,12.5,10
TEAMGROUP Vulcan 16 GB,,"3,1600","2,8",,,12.5,10
TEAMGROUP Xtreem Dark 16 GB,,"3,1600","4,4",,,11.25,9
TEAMGROUP TXD316G1866HC9KQC-D 16 GB,,"3,1866","4,4",,,9.646,9
TEAMGROUP TXD316G2133HC11QC-L 16 GB,,"3,2133","4,4",,,10.314,11
TEAMGROUP TXD316G2133HC9NQC-L 16 GB,,"3,2133","4,4",,,8.439,9
TEAMGROUP Vulcan 32 GB,,"3,1600","4,8",,,11.25,9
TEAMGROUP Xtreem Dark 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9
TEAMGROUP Xtreem LV 8 GB,,"3,2400","2,4",,,8.333,10
TEAMGROUP Xtreem 8 GB,,"3,2666","2,4",,Black / Red,8.252,11
Avexir Core 8 GB,,"3,1600","2,4",,Black / Red,11.25,9
Avexir Core 8 GB,,"3,1600","2,4",,Black / Yellow,11.25,9
Patriot Viper 3 16 GB,,"3,2133","2,8",,,10.314,11
Patriot Viper 3 8 GB,,"3,1866","2,4",,,9.646,9
ADATA XPG Gaming 4 GB,,"3,1600","1,4",,Black / Silver,11.25,9
G.Skill F3-1600C11D-16GSL 16 GB,36.72,"3,1600","2,8",2.295,Green,13.75,11
G.Skill F3-1600C11D-8GSL 8 GB,,"3,1600","2,4",,,13.75,11
G.Skill F3-1600C11S-4GSL 4 GB,,"3,1600","1,4",,,13.75,11
G.Skill F3-1600C9S-4GSL 4 GB,20,"3,1600","1,4",5,,11.25,9
Wintec AMPX 8 GB,,"3,1600","2,4",,Black / Silver,11.25,9
Wintec Value 4 GB,,"3,1600","1,4",,Green,11.25,9
Avexir Standard 8 GB,,"3,1333","2,4",,Black / Silver,13.503,9
Avexir Core 8 GB,,"3,1333","1,8",,Black / Blue,13.503,9
Avexir Platinum 8 GB,,"3,1333","1,8",,Black,13.503,9
Avexir Core 16 GB,,"3,1333","2,8",,Black / Blue,13.503,9
Avexir Standard 16 GB,,"3,1333","2,8",,Black / Silver,13.503,9
Avexir Core 8 GB,,"3,1600","2,4",,Black / Orange,11.25,9
Avexir Standard 16 GB,,"3,1600","2,8",,Black / Silver,12.5,10
Avexir Core 16 GB,,"3,1866","4,4",,Black / Blue,9.646,9
Avexir Core 8 GB,,"3,2000","2,4",,Black / Blue,9,9
Avexir Core 16 GB,,"3,2000","4,4",,Black / Blue,9,9
Corsair XMS 64 GB,,"3,1600","8,8",,Black / Silver,11.25,9
Corsair Vengeance Pro 32 GB,,"3,1600","4,8",,Black / Blue,11.25,9
Crucial Ballistix Sport 16 GB,,"3,1866","2,8",,,10.718,10
Crucial Ballistix Sport 8 GB,,"3,1866","1,8",,Black / Silver,10.718,10
Patriot Viper 3 16 GB,,"3,1866","2,8",,Black / Blue,10.718,10
Patriot Viper 3 8 GB,,"3,1600","2,4",,Black / Blue,11.25,9
Patriot Viper 3 8 GB,,"3,2133","2,4",,,10.314,11
Crucial Ballistix Sport 8 GB,,"3,1866","2,4",,,10.718,10
Crucial Ballistix Sport 4 GB,39.99,"3,1866","1,4",9.998,Black / Silver,10.718,10
Mushkin Blackline 16 GB,,"3,2666","4,4",,,9.002,12
Mushkin Stealth 16 GB,,"3,2666","4,4",,,9.002,12
Mushkin Blackline RADIOACTIVE 16 GB,,"3,2666","4,4",,,9.002,12
Mushkin Blackline 8 GB,,"3,2666","2,4",,,9.002,12
Mushkin Stealth 8 GB,,"3,2666","2,4",,,9.002,12
Mushkin Blackline RADIOACTIVE 8 GB,,"3,2666","2,4",,Yellow / Black,9.002,12
VisionTek 900390 2 GB,,"3,1600","1,2",,Black,10,8
VisionTek 900392 2 GB,,"3,1600","1,2",,Black,11.25,9
VisionTek Black Label 4 GB,,"3,1600","1,4",,Black,11.25,9
VisionTek 900408 8 GB,,"3,1600","2,4",,Black,11.25,9
Kingston KVR13S9S8K2/8 8 GB,42,"3,1333","1,8",5.25,Green,13.503,9
Corsair Vengeance LP 8 GB,,"3,1600","2,4",,Green,11.25,9
G.Skill Ripjaws 8 GB,25.18,"3,1600","2,4",3.147,Black / Red,11.25,9
G.Skill Ripjaws 8 GB,,"3,1866","2,4",,Black / Red,10.718,10
G.Skill Ripjaws 4 GB,,"3,1866","1,4",,Black / Red,10.718,10
Corsair CMSO16GX3M2C1600C11 16 GB,84.98,"3,1600","2,8",5.311,Green,11.25,9
Corsair CMSO8GX3M1C1600C11 8 GB,37.99,"3,1600","1,8",4.749,Green,11.25,9
Corsair Vengeance 8 GB,,"3,1600","2,4",,Black / Gold,11.25,9
Patriot PV316G240C0KBL 16 GB,,"3,2400","2,8",,Black / Blue,8.333,10
Avexir SODIMM 16 GB,,"3,1333","2,8",,Black / Green,13.503,9
Avexir MSI Z77 MPOWER Optimized (Blue LED) 8GB 8 GB,,"3,2133","2,4",,Black / Yellow,8.439,9
Avexir AVEXIR Core Series 8GB Kit 8 GB,,"3,2800","4,2",,Black / Blue,8.571,12
G.Skill Ripjaws 16 GB,,"3,1866","2,8",,Black / Red,10.718,10
G.Skill Ripjaws 8 GB,,"3,1866","1,8",,Black / Red,10.718,10
AMD AE38G1609U2 8 GB,,"3,1600","1,8",,Black / Red,11.25,9
Avexir Standard 8 GB,,"3,1333","1,8",,Black / Silver,13.503,9
Corsair Vengeance Pro 8 GB,,"3,1600","2,4",,,11.25,9
Avexir Standard 32 GB,,"3,1600","4,8",,Black / Silver,12.5,10
Avexir Core Series 16 GB,,"3,2800","4,4",,Black / Blue,8.571,12
Avexir Core Series 8 GB,,"3,2933","2,4",,Black / Blue,8.183,12
Avexir Core Series 8 GB,,"3,3000","2,4",,Black / Blue,8,12
ADATA XPG V2 8 GB,,"3,3100","2,4",,,7.742,12
ADATA XPG V2 8 GB,,"3,3100","2,4",,,7.742,12
Avexir Core 8 GB,,"3,3200","2,4",,Black / Blue,8.125,13
ADATA XPG V1.0 4 GB,,"3,1600","1,4",,Blue / Silver,13.75,11
ADATA XPG V1.0 8 GB,,"3,1866","2,4",,Red / Silver,10.718,10
Avexir Core 8 GB,,"3,2400","2,4",,,8.333,10
Corsair CMSO4GX3M1C1333C9 4 GB,19.6,"3,1333","1,4",4.9,,13.503,9
Corsair CMSO4GX3M1C1600C11 4 GB,32.98,"3,1600","1,4",8.245,Green,11.25,9
Corsair CMSO8GX3M1C1333C9 8 GB,47.98,"3,1333","1,8",5.997,Green,13.503,9
Corsair CMSO8GX3M2C1600C11 8 GB,29.3,"3,1600","2,4",3.663,Green,11.25,9
Corsair Vengeance Pro 16 GB,,"3,2800","4,4",,,8.571,12
Corsair Vengeance Pro 8 GB,,"3,2933","2,4",,,8.183,12
Crucial CT2KIT25664BA160B 4 GB,,"3,1600","2,2",,Green,13.75,11
G.Skill Ripjaws X 4 GB,,"3,1866","1,4",,,9.646,9
G.Skill Ares 4 GB,,"3,1600","1,4",,,11.25,9
G.Skill Ripjaws Z 64 GB,,"3,1866","8,8",,,10.718,10
G.Skill Ripjaws Z 32 GB,,"3,2133","4,8",,Black / Blue,9.376,10
G.Skill Ripjaws Z 64 GB,,"3,2133","8,8",,,9.376,10
G.Skill Ripjaws Z 16 GB,,"3,2133","4,4",,,8.439,9
G.Skill Ripjaws Z 64 GB,,"3,2400","8,8",,,9.167,11
PNY MN16384KD3-1600 16 GB,,"3,1600","2,8",,Green,13.75,11
PNY MN8192SD3-1600 8 GB,,"3,1600","1,8",,Green,13.75,11
Patriot Viper SODIMM 16 GB,,"3,1600","2,8",,Black / Silver,11.25,9
Patriot Viper SODIMM 4 GB,,"3,1600","1,4",,Black / Silver,11.25,9
Patriot Viper SODIMM 8 GB,,"3,1600","1,8",,Black / Silver,11.25,9
Patriot Viper SODIMM 8 GB,51.41,"3,1600","2,4",6.426,Black / Silver,11.25,9
Corsair Vengeance Performance 16 GB,,"3,1866","2,8",,Black / Gold,10.718,10
G.Skill Ripjaws 8 GB,24.53,"3,1600","2,4",3.066,,13.75,11
G.Skill Ripjaws 4 GB,15.12,"3,1600","1,4",3.78,,13.75,11
G.Skill Ripjaws 8 GB,,"3,1866","2,4",,,11.79,11
G.Skill Ripjaws 4 GB,,"3,1866","1,4",,,11.79,11
G.Skill Ripjaws 8 GB,22.55,"3,1866","1,8",2.819,,11.79,11
Wintec Value 8 GB,,"3,1333","2,4",,,13.503,9
Corsair Vengeance Performance 8 GB,,"3,1600","2,4",,,11.25,9
G.Skill Aegis 8 GB,,"3,1333","2,4",,,13.503,9
G.Skill Aegis 8 GB,,"3,1333","2,4",,,13.503,9
G.Skill Aegis 8 GB,37.02,"3,1333","1,8",4.628,,13.503,9
Patriot Viper 16 GB,,"3,1866","2,8",,,10.718,10
Patriot Viper 8 GB,,"3,1866","1,8",,,10.718,10
Patriot Viper 3 8 GB,,"3,2400","2,4",,,9.167,11
Transcend TS512MSK64V3N 4 GB,37.71,"3,1333","1,4",9.428,,13.503,9
Wintec Value 4 GB,,"3,1333","1,4",,,13.503,9
Wintec Value 4 GB,,"3,1333","1,4",,,13.503,9
Wintec Value 4 GB,,"3,1600","1,4",,,13.75,11
Wintec Value 8 GB,,"3,1600","2,4",,,13.75,11
Wintec Value 4 GB,,"3,1600","1,4",,,13.75,11
Wintec Value 8 GB,,"3,1600","2,4",,,13.75,11
Crucial CT2K8G3ERSLS41339 16 GB,,"3,1333","2,8",,,13.503,9
GeIL EVO POTENZA 8GB 8 GB,,"3,2666","2,4",,,8.252,11
Corsair CML8GX3M2A1600C9R 8 GB,,"3,1600","2,4",,Black / Red,11.25,9
G.Skill Ripjaws Z 64 GB,,"3,2133","8,8",,Black / Blue,8.439,9
Kingston KVR16R11D4/16 16 GB,,"3,1600","1,16",,Black / Blue,13.75,11
Avexir Core 8 GB,,"3,2133","2,4",,Black / Blue,10.314,11
Corsair Vengeance Pro 64 GB,,"3,1866","8,8",,Black / Silver,9.646,9
Mushkin Redline 8 GB,,"3,2400","2,4",,Red / White,8.333,10
Silicon Power Xpower 8 GB,,"3,2400","2,4",,Green / Silver,9.167,11
Corsair Dominator Platinum 16 GB,,"3,2666","4,4",,Black / Silver,9.002,12
Corsair Dominator Platinum 8 GB,,"3,2666","2,4",,Black / Silver,9.002,12
Corsair Vengeance Performance 16 GB,,"3,2133","2,8",,Black / Gold,10.314,11
Corsair Vengeance Pro 8 GB,,"3,2800","2,4",,Black / Red,8.571,12
Crucial CT2KIT51264BA160BJ 8 GB,,"3,1600","2,4",,Black / Green,13.75,11
Crucial CT51264BF1339J 4 GB,,"3,1333","1,4",,Black / Green,13.503,9
G.Skill Ripjaws 4 GB,,"3,2133","1,4",,Black / Red,10.314,11
GeIL EVO POTENZA 8 GB,,"3,2133","2,4",,Black / Red,9.376,10
Mushkin Redline 16 GB,,"3,2400","4,4",,Red / White,8.333,10
Corsair Dominator Platinum 16 GB,,"3,2666","2,8",,Black / Silver,9.002,12
Corsair Dominator Platinum 8 GB,,"3,2800","2,4",,Black / Silver,8.571,12
Corsair Vengeance Pro 16 GB,,"3,2666","4,4",,Black / Red,9.002,12
Corsair Vengeance Pro 32 GB,,"3,2666","4,8",,Black / Red,9.002,12
G.Skill Ripjaws Z 16 GB,,"3,2666","4,4",,Black / Blue,8.252,11
G.Skill Trident X 16 GB,,"3,3000","4,4",,Black / Red,8,12
GeIL Green 8 GB,,"3,1333","2,4",,Black / Green,13.503,9
GeIL Green 8 GB,,"3,1333","1,8",,Black / Green,13.503,9
GeIL DRAGON 4 GB,,"3,1333","1,4",,Black,13.503,9
GeIL DRAGON 4 GB,,"3,1600","1,4",,Black,13.75,11
GeIL DRAGON 8 GB,,"3,1333","1,8",,Black,13.503,9
Corsair Mac Memory 16 GB,83.99,"3,1333","2,8",5.249,Black / Green,13.503,9
Corsair Mac Memory 16 GB,77.98,"3,1600","2,8",4.874,Black / Green,13.75,11
Corsair Mac Memory 4 GB,21.99,"3,1066","1,4",5.497,Black / Green,13.133,7
Corsair Mac Memory 8 GB,49.98,"3,1333","1,8",6.247,Black / Green,13.503,9
Corsair Mac Memory 8 GB,39.99,"3,1600","1,8",4.999,Black / Green,13.75,11
Corsair Mac Memory 8 GB,52.98,"3,1066","2,4",6.622,Black / Green,13.133,7
Corsair Mac Memory 8 GB,42.99,"3,1333","2,4",5.374,Black / Green,13.503,9
Crucial CT12872BD1339 1 GB,,"3,1333","1,1",,Black / Green,13.503,9
Crucial CT2G3S1339M 2 GB,,"3,1333","1,2",,Black / Green,13.503,9
Crucial CT2K16G3R186DM 32 GB,,"3,1866","2,16",,Black / Green,13.934,13
Crucial CT2K4G3W186DM 8 GB,,"3,1866","2,4",,Black / Green,13.934,13
Crucial CT2K8G3W186DM 16 GB,,"3,1866","2,8",,Black / Green,13.934,13
Crucial CT2KIT25664BA1339A 4 GB,,"3,1333","2,2",,Black / Green,13.503,9
Crucial CT2KIT51272BA1067 8 GB,,"3,1066","2,4",,Black / Green,13.133,7
Crucial CT4G3W186DM 4 GB,,"3,1866","1,4",,Black / Green,13.934,13
Crucial CT51272BA1067 4 GB,,"3,1066","1,4",,Black / Green,13.133,7
Crucial CT8G3W186DM 8 GB,,"3,1866","1,8",,Black / Green,13.934,13
G.Skill FA-1333C9D-16GSQ 16 GB,,"3,1333","2,8",,Black / Green,13.503,9
G.Skill FA-1333C9S-8GSQ 8 GB,67,"3,1333","1,8",8.375,Black / Green,13.503,9
G.Skill FA-1600C11D-16GSQ 16 GB,,"3,1600","2,8",,Black / Green,13.75,11
G.Skill FA-1600C11D-8GSQ 8 GB,64,"3,1600","2,4",8,Black / Green,13.75,11
G.Skill FA-1600C11S-4GSQ 4 GB,,"3,1600","1,4",,Black / Green,13.75,11
G.Skill FA-1600C11S-8GSQ 8 GB,46.32,"3,1600","1,8",5.79,Black / Green,13.75,11
G.Skill FA-8500CL7D-8GBSQ 8 GB,27.38,"3,1066","2,4",3.422,Black / Green,13.133,7
G.Skill FA-8500CL7S-4GBSQ 4 GB,28.48,"3,1066","1,4",7.12,Black / Green,13.133,7
HP 647909-B21 8 GB,47.7,"3,1333","1,8",5.963,Black / Green,13.503,9
IBM 00D4959 8 GB,,"3,1600","1,8",,Black / Green,13.75,11
Mushkin 971643A 2 GB,,"3,1066","1,2",,Black / Blue,13.133,7
Mushkin 971644A 4 GB,,"3,1066","1,4",,Black / Blue,13.133,7
Mushkin 971699A 2 GB,23.35,"3,1066","1,2",11.675,Black / Green,13.133,7
